,,Level,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Langname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Berechnung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Einheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Anmerkungen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Quelle,von INKAR,von INKAR,von INKAR,,,,,,,,,,,,,,von INKAR,,,,,,,,von INKAR,,,,,,,,,,,,,,,
,,Standardisierung,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kennziffer,Raumeinheit,Aggregat,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Einwohner 15-64,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,Zivile Erwerbspersonen,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,SV-pflichtig Beschäftigte am Wohnort,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Einwohner gesamt,Fläche,Fläche,Fläche,Fläche,Fläche,Fläche,Fläche,Fläche
,,,2011,2012,2013,2014,2015,2016,2017,2018,2011,2012,2013,2014,2015,2016,2017,2018,2011,2012,2013,2014,2015,2016,2017,2018,2011,2012,2013,2014,2015,2016,2017,2018,2011,2012,2013,2014,2015,2016,2017,2018
08236,Enzkreis,Landkreis,125478.0000,126168.0000,126806.0000,126806.0000,127292.0000,128621.0000,129004.0000,129276.0000,102693.0000,102222.2222,102714.2857,105785.7143,108428.5714,107178.5714,111576.9231,110347.8261,72301.0000,74172.0000,75478.0000,76987.0000,78722.0000,80320.0000,82117.0000,83802.0000,191461.0000,191814.0000,192261.0000,193260.0000,194303.0000,197029.0000,197821.0000,198557.0000,573.6800,573.6800,573.6800,573.6800,573.6800,573.6800,573.6800,573.6800
08237,Freudenstadt,Landkreis,75738.0000,75914.0000,75747.0000,75747.0000,75961.0000,76777.0000,76834.0000,77083.0000,64410.0000,64410.2564,64975.6098,66756.7568,66205.8824,66500.0000,67677.4194,70000.0000,44688.0000,45968.0000,46109.0000,47143.0000,48196.0000,49032.0000,50053.0000,51393.0000,115220.0000,115252.0000,114838.0000,114844.0000,115386.0000,116578.0000,117192.0000,117784.0000,870.6700,870.6700,870.6700,870.6700,870.6700,870.6700,870.6700,870.6700
08311,Freiburg im Breisgau,krsfr. Stadt,150933.0000,154248.0000,156045.0000,156045.0000,157180.0000,159949.0000,160265.0000,161323.0000,104847.0000,107186.4407,110983.3333,113566.6667,116016.6667,116559.3220,120037.7358,122714.2857,66258.0000,68780.0000,70440.0000,72410.0000,74441.0000,77275.0000,79789.0000,82644.0000,214234.0000,215721.0000,218459.0000,220215.0000,222343.0000,226172.0000,227972.0000,229341.0000,153.0600,153.0600,153.0600,153.0600,153.0600,153.0600,153.0600,153.0600
08315,Breisgau-Hochschwarzwald,Landkreis,160216.0000,161391.0000,162986.0000,162986.0000,164282.0000,167149.0000,168327.0000,168784.0000,129425.0000,132121.2121,133764.7059,136764.7059,140606.0606,143562.5000,145266.6667,145928.5714,86297.0000,89126.0000,90957.0000,93061.0000,95357.0000,98314.0000,101008.0000,103350.0000,246437.0000,248757.0000,250481.0000,253317.0000,256013.0000,260809.0000,262785.0000,264489.0000,1378.3400,1378.3400,1378.3400,1378.3400,1378.3400,1378.3400,1378.3400,1378.3400
08316,Emmendingen,Landkreis,103469.0000,104239.0000,104710.0000,104710.0000,105464.0000,106841.0000,107097.0000,107329.0000,85276.0000,86000.0000,89187.5000,88848.4848,92516.1290,92500.0000,94925.9259,93076.9231,59387.0000,61415.0000,62182.0000,63472.0000,64679.0000,66314.0000,67682.0000,69179.0000,156723.0000,157149.0000,157659.0000,158997.0000,160644.0000,162923.0000,164105.0000,165065.0000,679.9000,679.9000,679.9000,679.9000,679.9000,679.9000,679.9000,679.9000
08317,Ortenaukreis,Landkreis,270066.0000,271640.0000,272375.0000,272375.0000,273799.0000,276293.0000,277220.0000,277835.0000,227803.0000,232166.6667,236648.6486,236388.8889,239088.2353,238411.7647,243031.2500,251206.8966,157593.0000,162511.0000,164211.0000,167257.0000,170927.0000,174619.0000,179097.0000,183326.0000,410408.0000,411101.0000,412306.0000,413882.0000,416994.0000,422835.0000,424762.0000,428016.0000,1860.8100,1860.8100,1860.8100,1860.8100,1860.8100,1860.8100,1860.8100,1860.8100
08325,Rottweil,Landkreis,88108.0000,88112.0000,88118.0000,88118.0000,88530.0000,89476.0000,89743.0000,89902.0000,75458.0000,74967.7419,75696.9697,77172.4138,77000.0000,78766.6667,78653.8462,79545.4545,52173.0000,53195.0000,53529.0000,54746.0000,55805.0000,56845.0000,58129.0000,59545.0000,136049.0000,135884.0000,135447.0000,135680.0000,136526.0000,138033.0000,138672.0000,139289.0000,769.4000,769.4000,769.4000,769.4000,769.4000,769.4000,769.4000,769.4000
08326,Schwarzwald-Baar-Kreis,Landkreis,131686.0000,132626.0000,132979.0000,132979.0000,133350.0000,135675.0000,135575.0000,135877.0000,110378.0000,110083.3333,112307.6923,112324.3243,113305.5556,115250.0000,118000.0000,117535.7143,76361.0000,77924.0000,78325.0000,80140.0000,81947.0000,83628.0000,85949.0000,88183.0000,203978.0000,204284.0000,204735.0000,205557.0000,206916.0000,209526.0000,210875.0000,211544.0000,1025.2600,1025.2600,1025.2600,1025.2600,1025.2600,1025.2600,1025.2600,1025.2600
08327,Tuttlingen,Landkreis,86215.0000,86649.0000,87374.0000,87374.0000,88299.0000,89798.0000,90476.0000,91070.0000,73906.0000,75642.8571,75612.9032,76928.5714,75285.7143,77750.0000,79703.7037,78480.0000,51951.0000,53057.0000,53722.0000,55053.0000,56498.0000,57606.0000,59205.0000,60904.0000,132192.0000,132404.0000,132857.0000,133831.0000,135376.0000,137486.0000,138795.0000,139928.0000,734.3500,734.3500,734.3500,734.3500,734.3500,734.3500,734.3500,734.3500
08335,Konstanz,Landkreis,176393.0000,178507.0000,180938.0000,180938.0000,182333.0000,185566.0000,186281.0000,187137.0000,140630.0000,144214.2857,145418.6047,146380.9524,150350.0000,151289.4737,157588.2353,159806.4516,88154.0000,90196.0000,91595.0000,94203.0000,96941.0000,100187.0000,102571.0000,105246.0000,268263.0000,269467.0000,271540.0000,274365.0000,277409.0000,281245.0000,283257.0000,284556.0000,817.9800,817.9800,817.9800,817.9800,817.9800,817.9800,817.9800,817.9800
08336,Lörrach,Landkreis,144201.0000,145357.0000,146562.0000,146562.0000,147535.0000,149505.0000,149478.0000,149545.0000,121315.0000,123783.7838,124216.2162,125371.4286,127969.6970,126424.2424,127250.0000,129903.2258,66202.0000,68681.0000,69750.0000,71115.0000,72862.0000,74376.0000,75829.0000,76970.0000,219481.0000,219974.0000,221311.0000,222644.0000,224797.0000,227349.0000,227939.0000,228717.0000,806.7700,806.7700,806.7700,806.7700,806.7700,806.7700,806.7700,806.7700
08337,Waldshut,Landkreis,105764.0000,106417.0000,106958.0000,106958.0000,107407.0000,109256.0000,109469.0000,109896.0000,87618.0000,89225.8065,91129.0323,92800.0000,92379.3103,90406.2500,91343.7500,94535.7143,47613.0000,49464.0000,50030.0000,51076.0000,52368.0000,53886.0000,55269.0000,56378.0000,163141.0000,163408.0000,164064.0000,164810.0000,166134.0000,168691.0000,169762.0000,170448.0000,1131.1500,1131.1500,1131.1500,1131.1500,1131.1500,1131.1500,1131.1500,1131.1500
08415,Reutlingen,Landkreis,179798.0000,180895.0000,182051.0000,182051.0000,183354.0000,186243.0000,186934.0000,187263.0000,147345.0000,150631.5789,150225.0000,151394.7368,153756.7568,157421.0526,159342.8571,160312.5000,102974.0000,106348.0000,107412.0000,110064.0000,112398.0000,115037.0000,117308.0000,119838.0000,273646.0000,273889.0000,274947.0000,276957.0000,279189.0000,283582.0000,284881.0000,286383.0000,1092.7400,1092.7400,1092.7400,1092.7400,1092.7400,1092.7400,1092.7400,1092.7400
08416,Tübingen,Landkreis,148016.0000,149996.0000,151259.0000,151259.0000,152240.0000,154380.0000,155752.0000,155927.0000,111321.0000,111666.6667,113941.1765,113757.5758,118031.2500,118218.7500,122793.1034,125185.1852,74685.0000,76455.0000,77719.0000,79550.0000,81397.0000,83814.0000,85921.0000,88449.0000,212800.0000,213333.0000,215416.0000,217088.0000,218959.0000,223425.0000,225148.0000,226298.0000,519.2000,519.2000,519.2000,519.2000,519.2000,519.2000,519.2000,519.2000
08417,Zollernalbkreis,Landkreis,120872.0000,120622.0000,120620.0000,120620.0000,121803.0000,123131.0000,121978.0000,122070.0000,100219.0000,100857.1429,100953.4884,103000.0000,103631.5789,104083.3333,104352.9412,106516.1290,69115.0000,70653.0000,71190.0000,72646.0000,73909.0000,75577.0000,77182.0000,78770.0000,185129.0000,184929.0000,184611.0000,184902.0000,187254.0000,187058.0000,188240.0000,188603.0000,917.7200,917.7200,917.7200,917.7200,917.7200,917.7200,917.7200,917.7200
08421,Ulm,krsfr. Stadt,79740.0000,80172.0000,81162.0000,81162.0000,82126.0000,83440.0000,84449.0000,85510.0000,62298.0000,63340.4255,64280.0000,65085.1064,66133.3333,67255.8140,68631.5789,70666.6667,43680.0000,44568.0000,44917.0000,46221.0000,47591.0000,49536.0000,50966.0000,52486.0000,117541.0000,117666.0000,118215.0000,119821.0000,121371.0000,123296.0000,124325.0000,125805.0000,118.6900,118.6900,118.6900,118.6900,118.6900,118.6900,118.6900,118.6900
08425,Alb-Donau-Kreis,Landkreis,123177.0000,123970.0000,124723.0000,124723.0000,125544.0000,127572.0000,127985.0000,128466.0000,103739.0000,103500.0000,107161.2903,105821.4286,106285.7143,111034.4828,110074.0741,111086.9565,72922.0000,74643.0000,75080.0000,76992.0000,78584.0000,80709.0000,82640.0000,84888.0000,186444.0000,186815.0000,187393.0000,188540.0000,190116.0000,193109.0000,194060.0000,195551.0000,1358.6800,1358.6800,1358.6800,1358.6800,1358.6800,1358.6800,1358.6800,1358.6800
08426,Biberach,Landkreis,124701.0000,125165.0000,126135.0000,126135.0000,127276.0000,129737.0000,130646.0000,131543.0000,103534.0000,103038.4615,106892.8571,107307.6923,108680.0000,111880.0000,113375.0000,112666.6667,73157.0000,75609.0000,76350.0000,78228.0000,80128.0000,82614.0000,84904.0000,87046.0000,187508.0000,187902.0000,188222.0000,189615.0000,191668.0000,195589.0000,197427.0000,199367.0000,1409.7400,1409.7400,1409.7400,1409.7400,1409.7400,1409.7400,1409.7400,1409.7400
08435,Bodenseekreis,Landkreis,132376.0000,133570.0000,134477.0000,134477.0000,135558.0000,137141.0000,136878.0000,137218.0000,108346.0000,109607.1429,114035.7143,115964.2857,116103.4483,119607.1429,119714.2857,121040.0000,76006.0000,79236.0000,81013.0000,82913.0000,84632.0000,86479.0000,88077.0000,89852.0000,204483.0000,205843.0000,207733.0000,208951.0000,211068.0000,213529.0000,214105.0000,215679.0000,664.8100,664.8100,664.8100,664.8100,664.8100,664.8100,664.8100,664.8100
08436,Ravensburg,Landkreis,178157.0000,180440.0000,181483.0000,181483.0000,182564.0000,185513.0000,186574.0000,187194.0000,143181.0000,145592.5926,148964.2857,148137.9310,154535.7143,154266.6667,159428.5714,161000.0000,98535.0000,103433.0000,104971.0000,107432.0000,110084.0000,112937.0000,116020.0000,118930.0000,270129.0000,271861.0000,273571.0000,275097.0000,276937.0000,281286.0000,283098.0000,284399.0000,1631.8600,1631.8600,1631.8600,1631.8600,1631.8600,1631.8600,1631.8600,1631.8600
08437,Sigmaringen,Landkreis,83962.0000,84232.0000,84252.0000,84252.0000,84707.0000,86963.0000,86306.0000,85763.0000,68267.0000,68210.5263,69025.6410,70837.8378,71305.5556,73176.4706,72281.2500,73178.5714,46589.0000,48337.0000,48930.0000,49829.0000,50926.0000,51874.0000,53065.0000,54249.0000,127409.0000,127388.0000,127294.0000,127460.0000,128278.0000,129996.0000,130163.0000,130361.0000,1204.3400,1204.3400,1204.3400,1204.3400,1204.3400,1204.3400,1204.3400,1204.3400
09161,"Ingolstadt, Stadt",krsfr. Stadt,84872.0000,86406.0000,87390.0000,87390.0000,88648.0000,89736.0000,90387.0000,91529.0000,68957.0000,68888.8889,72542.8571,73694.4444,73727.2727,76548.3871,79548.3871,80862.0690,49435.0000,51832.0000,53527.0000,54771.0000,57234.0000,59601.0000,60422.0000,61771.0000,126076.0000,126965.0000,128514.0000,129992.0000,131815.0000,132545.0000,134529.0000,135971.0000,133.3700,133.3700,133.3700,133.3700,133.3700,133.3700,133.3700,133.3700
09162,"München, Stadt",krsfr. Stadt,948105.0000,964209.0000,976699.0000,976699.0000,990748.0000,1003623.0000,1011663.0000,1001097.0000,740772.0000,754775.5102,764903.8462,783230.7692,814224.4898,825413.0435,850428.5714,854342.1053,519667.0000,535857.0000,558948.0000,580001.0000,602536.0000,627445.0000,645488.0000,665810.0000,1364920.0000,1374890.0000,1395429.0000,1416532.0000,1438963.0000,1452826.0000,1470351.0000,1462092.0000,310.7000,310.7000,310.7000,310.7000,310.7000,310.7000,310.7000,310.7000
09163,"Rosenheim, Stadt",krsfr. Stadt,39558.0000,39742.0000,40189.0000,40189.0000,40357.0000,41055.0000,41641.0000,41865.0000,31832.0000,32000.0000,32640.0000,33411.7647,33333.3333,33729.1667,34021.7391,34682.9268,21471.0000,22167.0000,22578.0000,23007.0000,23506.0000,24081.0000,24779.0000,25700.0000,59543.0000,59739.0000,60018.0000,60649.0000,61232.0000,62108.0000,62858.0000,63214.0000,37.2200,37.2200,37.2200,37.2200,37.2200,37.2200,37.2200,37.2200
09171,Altötting,Landkreis,69299.0000,69406.0000,69813.0000,69813.0000,70058.0000,70572.0000,70847.0000,71225.0000,58727.0000,58571.4286,59388.8889,60285.7143,60342.8571,61029.4118,61848.4848,62758.6207,39560.0000,40799.0000,41218.0000,41998.0000,42615.0000,43589.0000,44364.0000,45548.0000,106342.0000,106338.0000,106515.0000,107237.0000,107757.0000,108987.0000,109968.0000,110652.0000,569.3500,569.3500,569.3500,569.3500,569.3500,569.3500,569.3500,569.3500
09172,Berchtesgadener Land,Landkreis,64878.0000,65361.0000,65796.0000,65796.0000,66052.0000,66513.0000,66758.0000,66961.0000,47516.0000,47777.7778,48756.0976,48690.4762,49372.0930,50804.8780,51102.5641,52257.1429,30711.0000,31688.0000,32104.0000,32850.0000,33686.0000,34499.0000,35361.0000,36231.0000,101263.0000,101589.0000,102098.0000,102526.0000,103445.0000,104336.0000,104850.0000,105433.0000,839.9200,839.9200,839.9200,839.9200,839.9200,839.9200,839.9200,839.9200
09173,Bad Tölz-Wolfratshausen,Landkreis,77398.0000,78095.0000,79267.0000,79267.0000,79915.0000,81012.0000,81341.0000,81740.0000,62298.0000,62607.1429,64733.3333,65464.2857,65888.8889,67785.7143,66880.0000,69619.0476,42954.0000,44376.0000,45259.0000,46388.0000,47607.0000,48448.0000,49789.0000,51041.0000,119733.0000,120267.0000,121341.0000,122649.0000,123735.0000,125441.0000,126266.0000,126962.0000,1110.6900,1110.6900,1110.6900,1110.6900,1110.6900,1110.6900,1110.6900,1110.6900
09174,Dachau,Landkreis,94367.0000,95820.0000,97660.0000,97660.0000,98712.0000,100915.0000,101610.0000,102491.0000,77626.0000,80217.3913,79320.0000,83291.6667,84695.6522,87416.6667,88590.9091,89350.0000,55410.0000,58095.0000,59570.0000,61389.0000,63304.0000,65158.0000,67064.0000,68816.0000,139921.0000,140889.0000,143063.0000,145127.0000,147409.0000,149952.0000,151843.0000,153547.0000,579.1800,579.1800,579.1800,579.1800,579.1800,579.1800,579.1800,579.1800
09175,Ebersberg,Landkreis,84203.0000,85869.0000,87292.0000,87292.0000,88449.0000,90637.0000,91574.0000,92697.0000,67273.0000,70043.4783,72250.0000,72458.3333,72409.0909,74173.9130,75900.0000,77842.1053,48308.0000,50517.0000,52026.0000,53449.0000,55027.0000,56469.0000,58246.0000,60033.0000,128870.0000,129814.0000,131813.0000,133849.0000,135809.0000,138523.0000,140027.0000,141596.0000,549.3600,549.3600,549.3600,549.3600,549.3600,549.3600,549.3600,549.3600
09176,Eichstätt,Landkreis,83530.0000,84587.0000,85191.0000,85191.0000,86170.0000,87369.0000,88501.0000,88594.0000,69090.0000,71333.3333,72692.3077,69285.7143,71769.2308,71857.1429,71933.3333,74923.0769,48497.0000,49873.0000,50903.0000,52057.0000,53357.0000,54746.0000,55831.0000,56960.0000,123961.0000,124480.0000,125335.0000,126345.0000,127916.0000,130123.0000,131370.0000,132031.0000,1214.0600,1214.0600,1214.0600,1214.0600,1214.0600,1214.0600,1214.0600,1214.0600
09177,Erding,Landkreis,86525.0000,87895.0000,89484.0000,89484.0000,90591.0000,91883.0000,92872.0000,93686.0000,71859.0000,72550.0000,75428.5714,76952.3810,75400.0000,78526.3158,80555.5556,79722.2222,51052.0000,53260.0000,54320.0000,55734.0000,57561.0000,59289.0000,60669.0000,62055.0000,126676.0000,127550.0000,128986.0000,130954.0000,132626.0000,134911.0000,136101.0000,137819.0000,870.7300,870.7300,870.7300,870.7300,870.7300,870.7300,870.7300,870.7300
09178,Freising,Landkreis,113847.0000,115680.0000,117893.0000,117893.0000,118741.0000,120966.0000,122700.0000,124192.0000,94763.0000,94130.4348,98400.0000,100583.3333,99272.7273,100545.4545,102619.0476,106350.0000,68037.0000,70392.0000,71923.0000,73578.0000,75762.0000,78234.0000,80510.0000,82703.0000,164232.0000,165051.0000,167456.0000,169226.0000,171131.0000,174398.0000,176664.0000,178529.0000,799.8300,799.8300,799.8300,799.8300,799.8300,799.8300,799.8300,799.8300
09179,Fürstenfeldbruck,Landkreis,130781.0000,131949.0000,133617.0000,133617.0000,134594.0000,136562.0000,138736.0000,139116.0000,107392.0000,108129.0323,111483.8710,112093.7500,116266.6667,117407.4074,117153.8462,119600.0000,74715.0000,77485.0000,79027.0000,80711.0000,82794.0000,84983.0000,86993.0000,88928.0000,203029.0000,203972.0000,206477.0000,209065.0000,211490.0000,215178.0000,217530.0000,219190.0000,434.8100,434.8100,434.8100,434.8100,434.8100,434.8100,434.8100,434.8100
09180,Garmisch-Partenkirchen,Landkreis,52829.0000,53134.0000,53604.0000,53604.0000,53740.0000,54849.0000,55126.0000,55144.0000,43067.0000,43567.5676,43200.0000,43918.9189,44361.1111,44648.6486,44941.1765,45724.1379,27870.0000,28756.0000,29200.0000,29887.0000,30650.0000,31301.0000,32145.0000,32914.0000,84234.0000,84567.0000,84949.0000,85783.0000,86569.0000,88164.0000,87984.0000,88272.0000,1012.2100,1012.2100,1012.2100,1012.2100,1012.2100,1012.2100,1012.2100,1012.2100
09181,Landsberg am Lech,Landkreis,74968.0000,75530.0000,76104.0000,76104.0000,76848.0000,78013.0000,78618.0000,78609.0000,57719.0000,59037.0370,60379.3103,60066.6667,62678.5714,61548.3871,63222.2222,64086.9565,39308.0000,40969.0000,41880.0000,42696.0000,43774.0000,44903.0000,46014.0000,47287.0000,113539.0000,113925.0000,114454.0000,115434.0000,116646.0000,118351.0000,119052.0000,119700.0000,804.4100,804.4100,804.4100,804.4100,804.4100,804.4100,804.4100,804.4100
09182,Miesbach,Landkreis,60016.0000,60603.0000,61525.0000,61525.0000,61884.0000,62983.0000,63166.0000,63293.0000,48890.0000,48344.8276,50551.7241,50344.8276,51370.3704,52000.0000,52076.9231,55000.0000,33050.0000,34105.0000,34935.0000,35848.0000,36772.0000,37636.0000,38631.0000,39219.0000,93971.0000,94506.0000,95373.0000,96276.0000,97278.0000,98753.0000,99061.0000,99414.0000,866.2200,866.2200,866.2200,866.2200,866.2200,866.2200,866.2200,866.2200
09183,Mühldorf a.Inn,Landkreis,70515.0000,71110.0000,72609.0000,72609.0000,73293.0000,74702.0000,75200.0000,75851.0000,58198.0000,58540.5405,59000.0000,60700.0000,60923.0769,61342.1053,62416.6667,64064.5161,39918.0000,41079.0000,41691.0000,42458.0000,43625.0000,45215.0000,46802.0000,48025.0000,106803.0000,107090.0000,107801.0000,109767.0000,111084.0000,112354.0000,113859.0000,114677.0000,805.2900,805.2900,805.2900,805.2900,805.2900,805.2900,805.2900,805.2900
09184,München,Landkreis,206230.0000,209076.0000,211660.0000,211660.0000,212911.0000,218310.0000,220486.0000,222542.0000,161901.0000,165482.7586,172933.3333,173966.6667,173827.5862,177428.5714,183923.0769,187375.0000,116490.0000,121189.0000,123523.0000,126075.0000,129598.0000,132762.0000,136773.0000,140166.0000,320855.0000,322923.0000,327383.0000,330753.0000,335440.0000,341747.0000,344884.0000,347265.0000,664.2400,664.2400,664.2400,664.2400,664.2400,664.2400,664.2400,664.2400
09185,Neuburg-Schrobenhausen,Landkreis,60938.0000,61623.0000,62262.0000,62262.0000,62699.0000,63454.0000,64013.0000,64037.0000,50264.0000,51428.5714,51000.0000,53181.8182,53150.0000,55550.0000,55619.0476,55578.9474,35514.0000,36588.0000,37291.0000,38191.0000,39361.0000,40498.0000,41369.0000,42100.0000,90973.0000,91451.0000,92182.0000,93064.0000,93724.0000,95539.0000,95928.0000,96496.0000,739.7900,739.7900,739.7900,739.7900,739.7900,739.7900,739.7900,739.7900
09186,Pfaffenhofen a.d.Ilm,Landkreis,79378.0000,80599.0000,81913.0000,81913.0000,82932.0000,84846.0000,85086.0000,85513.0000,64313.0000,65450.0000,66761.9048,69285.7143,70789.4737,72555.5556,72722.2222,75375.0000,45751.0000,47364.0000,48952.0000,50231.0000,51821.0000,53314.0000,54609.0000,56098.0000,116973.0000,117553.0000,118954.0000,120616.0000,122507.0000,124953.0000,125581.0000,126887.0000,761.1500,761.1500,761.1500,761.1500,761.1500,761.1500,761.1500,761.1500
09187,Rosenheim,Landkreis,160601.0000,161684.0000,163646.0000,163646.0000,164698.0000,167503.0000,167693.0000,168590.0000,127199.0000,129000.0000,130464.2857,131142.8571,134481.4815,138440.0000,136360.0000,139652.1739,85376.0000,88174.0000,90233.0000,92661.0000,94930.0000,97666.0000,100009.0000,102328.0000,245264.0000,246220.0000,248251.0000,250752.0000,253126.0000,256751.0000,258659.0000,260272.0000,1439.5500,1439.5500,1439.5500,1439.5500,1439.5500,1439.5500,1439.5500,1439.5500
09188,Starnberg,Landkreis,79974.0000,80864.0000,81753.0000,81753.0000,82428.0000,83632.0000,84124.0000,84571.0000,59979.0000,61571.4286,62379.3103,63666.6667,64689.6552,64700.0000,64785.7143,66440.0000,41017.0000,42436.0000,43276.0000,44164.0000,45071.0000,46303.0000,47621.0000,48655.0000,128111.0000,128864.0000,129786.0000,131218.0000,132188.0000,134308.0000,135429.0000,135910.0000,487.7300,487.7300,487.7300,487.7300,487.7300,487.7300,487.7300,487.7300
09189,Traunstein,Landkreis,108614.0000,109148.0000,109650.0000,109650.0000,110673.0000,112328.0000,112760.0000,113098.0000,87346.0000,86800.0000,88406.2500,89419.3548,92433.3333,91900.0000,94413.7931,95777.7778,58718.0000,61022.0000,61842.0000,63395.0000,65203.0000,66846.0000,68539.0000,69877.0000,168827.0000,169180.0000,169907.0000,171348.0000,172839.0000,174972.0000,176026.0000,176726.0000,1533.9700,1533.9700,1533.9700,1533.9700,1533.9700,1533.9700,1533.9700,1533.9700
09190,Weilheim-Schongau,Landkreis,83785.0000,84008.0000,84729.0000,84729.0000,84975.0000,86263.0000,86594.0000,86580.0000,67863.0000,68538.4615,69714.2857,69413.7931,71714.2857,72884.6154,71346.1538,73130.4348,46827.0000,48591.0000,49152.0000,50107.0000,51210.0000,52218.0000,53459.0000,54794.0000,129060.0000,129507.0000,129891.0000,130849.0000,131734.0000,133653.0000,134012.0000,134797.0000,966.3700,966.3700,966.3700,966.3700,966.3700,966.3700,966.3700,966.3700
09261,"Landshut, Stadt",krsfr. Stadt,42532.0000,43201.0000,43938.0000,43938.0000,44865.0000,46193.0000,46553.0000,47379.0000,33409.0000,33851.0638,35270.8333,35720.0000,37000.0000,37608.6957,39166.6667,40243.9024,22902.0000,23881.0000,24477.0000,25335.0000,26371.0000,27685.0000,28683.0000,29473.0000,64277.0000,64788.0000,65565.0000,66750.0000,68456.0000,69641.0000,70591.0000,71763.0000,65.8100,65.8100,65.8100,65.8100,65.8100,65.8100,65.8100,65.8100
09262,"Passau, Stadt",krsfr. Stadt,32677.0000,33013.0000,33427.0000,33427.0000,33884.0000,34316.0000,34642.0000,35208.0000,24767.0000,24745.4545,24910.7143,25519.2308,25833.3333,26076.9231,27021.7391,27380.9524,15049.0000,15590.0000,15861.0000,16208.0000,16656.0000,17327.0000,17819.0000,18602.0000,48623.0000,48538.0000,48874.0000,49424.0000,49959.0000,50578.0000,51188.0000,52092.0000,69.5700,69.5700,69.5700,69.5700,69.5700,69.5700,69.5700,69.5700
09263,"Straubing, Stadt",krsfr. Stadt,30015.0000,30390.0000,30627.0000,30627.0000,30937.0000,31458.0000,31607.0000,31846.0000,23629.0000,23740.7407,24017.5439,24293.1034,24859.6491,25446.4286,26043.4783,26604.6512,15688.0000,16453.0000,16699.0000,17167.0000,17678.0000,18278.0000,19115.0000,19568.0000,44642.0000,44845.0000,45361.0000,45681.0000,46234.0000,46727.0000,47458.0000,47630.0000,67.5800,67.5800,67.5800,67.5800,67.5800,67.5800,67.5800,67.5800
09271,Deggendorf,Landkreis,77268.0000,77291.0000,77821.0000,77821.0000,78009.0000,78478.0000,78915.0000,79511.0000,62707.0000,64171.4286,65181.8182,65096.7742,65387.0968,66242.4242,67178.5714,67555.5556,42685.0000,43861.0000,44625.0000,45723.0000,46779.0000,47466.0000,48878.0000,49856.0000,114690.0000,114721.0000,115005.0000,115569.0000,116165.0000,116853.0000,117984.0000,119075.0000,861.3200,861.3200,861.3200,861.3200,861.3200,861.3200,861.3200,861.3200
09272,Freyung-Grafenau,Landkreis,52461.0000,52351.0000,52279.0000,52279.0000,52401.0000,52364.0000,52314.0000,52167.0000,40989.0000,41461.5385,41974.3590,41692.3077,42864.8649,43558.8235,43033.3333,43074.0741,27392.0000,28486.0000,28768.0000,29161.0000,29811.0000,30321.0000,31022.0000,31657.0000,78130.0000,77868.0000,77794.0000,77644.0000,77872.0000,78170.0000,78406.0000,78295.0000,984.1600,984.1600,984.1600,984.1600,984.1600,984.1600,984.1600,984.1600
09273,Kelheim,Landkreis,76129.0000,76769.0000,77761.0000,77761.0000,78722.0000,80604.0000,81006.0000,81457.0000,62245.0000,61931.0345,64482.7586,64071.4286,65692.3077,68285.7143,67692.3077,71608.6957,43685.0000,45502.0000,46426.0000,47528.0000,48998.0000,50215.0000,51678.0000,52956.0000,113191.0000,113484.0000,114523.0000,115817.0000,117447.0000,119603.0000,120603.0000,121580.0000,1065.9700,1065.9700,1065.9700,1065.9700,1065.9700,1065.9700,1065.9700,1065.9700
09274,Landshut,Landkreis,99885.0000,100753.0000,101803.0000,101803.0000,102749.0000,104559.0000,104620.0000,105381.0000,82532.0000,84958.3333,85923.0769,86074.0741,87851.8519,89857.1429,91520.0000,92458.3333,57686.0000,59360.0000,60324.0000,62169.0000,63678.0000,65098.0000,66739.0000,68235.0000,147758.0000,148045.0000,149409.0000,150873.0000,152769.0000,155123.0000,156112.0000,158025.0000,1347.8900,1347.8900,1347.8900,1347.8900,1347.8900,1347.8900,1347.8900,1347.8900
